Date,State/UnionTerritory,Confirmed
14/08/20,Assam,71795
14/08/20,Bihar,94193
14/08/20,Chandigarh,1842
14/08/20,Chhattisgarh,13937
14/08/20,Dadra and Nagar Haveli and Daman and Diu,1752
14/08/20,Delhi,149460
14/08/20,Goa,10494
14/08/20,Gujarat,75408
14/08/20,Haryana,44817
14/08/20,Himachal Pradesh,3816
14/08/20,Jammu and Kashmir,26949
14/08/20,Jharkhand,20881
14/08/20,Karnataka,203200
14/08/20,Kerala,39708
14/08/20,Ladakh,1849
14/08/20,Madhya Pradesh,42618
14/08/20,Maharashtra,560126
14/08/20,Manipur,4112
14/08/20,Meghalaya,1193
14/08/20,Mizoram,649
14/08/20,Nagaland,3168
14/08/20,Odisha,52653
14/08/20,Puducherry,6680
14/08/20,Punjab,27936
14/08/20,Rajasthan,57414
14/08/20,Sikkim,931
14/08/20,Tamil Nadu,320355
14/08/20,Telengana,88396
14/08/20,Tripura,6767
14/08/20,Uttarakhand,11302
14/08/20,Uttar Pradesh,140775
14/08/20,West Bengal,107323
15/08/20,Andaman and Nicobar Islands,2186
15/08/20,Andhra Pradesh,273085
15/08/20,Arunachal Pradesh,2607
15/08/20,Assam,74501
15/08/20,Bihar,98008
15/08/20,Chandigarh,1928
15/08/20,Chhattisgarh,14481
15/08/20,Dadra and Nagar Haveli and Daman and Diu,1797
15/08/20,Delhi,150652
15/08/20,Goa,10970
15/08/20,Gujarat,76480
15/08/20,Haryana,45614
15/08/20,Himachal Pradesh,3874
15/08/20,Jammu and Kashmir,27489
15/08/20,Jharkhand,21595
15/08/20,Karnataka,211108
15/08/20,Kerala,41277
15/08/20,Ladakh,1879
15/08/20,Madhya Pradesh,43414
15/08/20,Maharashtra,572734
15/08/20,Manipur,4198
15/08/20,Meghalaya,1228
15/08/20,Mizoram,657
15/08/20,Nagaland,3322
15/08/20,Odisha,54630
15/08/20,Puducherry,6995
15/08/20,Punjab,29013
15/08/20,Rajasthan,58692
15/08/20,Sikkim,1080
15/08/20,Tamil Nadu,326245
15/08/20,Telengana,90259
15/08/20,Tripura,6934
15/08/20,Uttarakhand,11615
15/08/20,Uttar Pradesh,145287
15/08/20,West Bengal,110358
16/08/20,Andaman and Nicobar Islands,2306
16/08/20,Andhra Pradesh,281817
16/08/20,Arunachal Pradesh,2658
16/08/20,Assam,75558
16/08/20,Bihar,101551
16/08/20,Chandigarh,2009
16/08/20,Chhattisgarh,14987
16/08/20,Dadra and Nagar Haveli and Daman and Diu,1843
16/08/20,Delhi,151928
16/08/20,Goa,11339
16/08/20,Gujarat,77559
16/08/20,Haryana,46410
16/08/20,Himachal Pradesh,3993
16/08/20,Jammu and Kashmir,28021
16/08/20,Jharkhand,22389
16/08/20,Karnataka,219926
16/08/20,Kerala,42885
16/08/20,Ladakh,1909
16/08/20,Madhya Pradesh,44433
16/08/20,Maharashtra,584754
16/08/20,Manipur,4390
16/08/20,Meghalaya,1292
16/08/20,Mizoram,777
16/08/20,Nagaland,3340
16/08/20,Odisha,57126
16/08/20,Puducherry,7354
16/08/20,Punjab,30041
16/08/20,Rajasthan,59979
16/08/20,Sikkim,1148
16/08/20,Tamil Nadu,332105
16/08/20,Telengana,91361
16/08/20,Tripura,7061
16/08/20,Uttarakhand,11940
16/08/20,Uttar Pradesh,150061
16/08/20,West Bengal,113432
17/08/20,Andaman and Nicobar Islands,2399
17/08/20,Andhra Pradesh,289829
17/08/20,Arunachal Pradesh,2701
17/08/20,Assam,76875
17/08/20,Bihar,103844
17/08/20,Chandigarh,2102
17/08/20,Chhattisgarh,15471
17/08/20,Dadra and Nagar Haveli and Daman and Diu,1878
17/08/20,Delhi,152580
17/08/20,Goa,11639
17/08/20,Gujarat,78680
17/08/20,Haryana,47153
17/08/20,Himachal Pradesh,4156
17/08/20,Jammu and Kashmir,28470
17/08/20,Jharkhand,23055
17/08/20,Karnataka,226966
17/08/20,Kerala,44415
17/08/20,Ladakh,1948
17/08/20,Madhya Pradesh,45455
17/08/20,Maharashtra,595865
17/08/20,Manipur,4569
17/08/20,Meghalaya,1374
17/08/20,Mizoram,789
17/08/20,Nagaland,3394
17/08/20,Odisha,60050
17/08/20,Puducherry,7732
17/08/20,Punjab,31206
17/08/20,Rajasthan,61296
17/08/20,Sikkim,1167
17/08/20,Tamil Nadu,338055
17/08/20,Telengana,92255
17/08/20,Tripura,7204
17/08/20,Uttarakhand,12175
17/08/20,Uttar Pradesh,154418
17/08/20,West Bengal,116498
18/08/20,Andaman and Nicobar Islands,2445
18/08/20,Andhra Pradesh,296609
18/08/20,Arunachal Pradesh,2741
18/08/20,Assam,79667
18/08/20,Bihar,106307
18/08/20,Chandigarh,2216
18/08/20,Chhattisgarh,16025
18/08/20,Dadra and Nagar Haveli and Daman and Diu,1908
18/08/20,Delhi,153367
18/08/20,Goa,11994
18/08/20,Gujarat,79710
18/08/20,Haryana,48040
18/08/20,Himachal Pradesh,4174
18/08/20,Jammu and Kashmir,28892
18/08/20,Jharkhand,23752
18/08/20,Karnataka,233283
18/08/20,Kerala,46140
18/08/20,Ladakh,1966
18/08/20,Madhya Pradesh,46385
18/08/20,Maharashtra,604358
18/08/20,Manipur,4687
18/08/20,Meghalaya,1418
18/08/20,Mizoram,789
18/08/20,Nagaland,3455
18/08/20,Odisha,62294
18/08/20,Puducherry,8029
18/08/20,Punjab,32696
18/08/20,Rajasthan,62630
18/08/20,Sikkim,1187
18/08/20,Tamil Nadu,343945
18/08/20,Telengana,93937
18/08/20,Tripura,7409
18/08/20,Uttarakhand,12493
18/08/20,Uttar Pradesh,158216
18/08/20,West Bengal,119578
19/08/20,Andaman and Nicobar Islands,2529
19/08/20,Andhra Pradesh,306261
19/08/20,Arunachal Pradesh,2875
19/08/20,Assam,82201
19/08/20,Bihar,109498
19/08/20,Chandigarh,2305
19/08/20,Chhattisgarh,16833
19/08/20,Dadra and Nagar Haveli and Daman and Diu,1951
19/08/20,Delhi,154741
19/08/20,Goa,12333
19/08/20,Gujarat,80802
19/08/20,Haryana,48936
19/08/20,Himachal Pradesh,4235
19/08/20,Jammu and Kashmir,29326
19/08/20,Jharkhand,24477
19/08/20,Karnataka,240948
19/08/20,Kerala,47898
19/08/20,Ladakh,2010
19/08/20,Madhya Pradesh,47375
19/08/20,Maharashtra,615477
19/08/20,Manipur,4765
19/08/20,Meghalaya,1457
19/08/20,Mizoram,860
19/08/20,Nagaland,3520
19/08/20,Odisha,64533
19/08/20,Puducherry,8396
19/08/20,Punjab,34400
19/08/20,Rajasthan,63977
19/08/20,Sikkim,1207
19/08/20,Tamil Nadu,349654
19/08/20,Telengana,95700
19/08/20,Tripura,7645
19/08/20,Uttarakhand,12961
19/08/20,Uttar Pradesh,162434
19/08/20,West Bengal,122753
20/08/20,Andaman and Nicobar Islands,2604
20/08/20,Andhra Pradesh,316003
20/08/20,Arunachal Pradesh,2950
20/08/20,Assam,84317
20/08/20,Bihar,112437
20/08/20,Chandigarh,2396
20/08/20,Chhattisgarh,17485
20/08/20,Dadra and Nagar Haveli and Daman and Diu,1995
20/08/20,Delhi,156139
20/08/20,Goa,12675
20/08/20,Gujarat,81942
20/08/20,Haryana,49930
20/08/20,Himachal Pradesh,4411
20/08/20,Jammu and Kashmir,30034
20/08/20,Jharkhand,26090
20/08/20,Karnataka,249590
20/08/20,Kerala,50231
20/08/20,Ladakh,2048
20/08/20,Madhya Pradesh,48351
20/08/20,Maharashtra,628642
20/08/20,Manipur,4876
20/08/20,Meghalaya,1506
20/08/20,Mizoram,873
20/08/20,Nagaland,3558
20/08/20,Odisha,67122
20/08/20,Puducherry,8750
20/08/20,Punjab,36084
20/08/20,Rajasthan,65289
20/08/20,Sikkim,1232
20/08/20,Tamil Nadu,355449
20/08/20,Telengana,97424
20/08/20,Tripura,7835
20/08/20,Uttarakhand,13225
20/08/20,Uttar Pradesh,167510
20/08/20,West Bengal,125922
21/08/20,Andaman and Nicobar Islands,2680
21/08/20,Andhra Pradesh,325396
21/08/20,Arunachal Pradesh,3066
21/08/20,Assam,86052
21/08/20,Bihar,114941
21/08/20,Chandigarh,2515
21/08/20,Chhattisgarh,18501
21/08/20,Dadra and Nagar Haveli and Daman and Diu,2030
21/08/20,Delhi,157354
21/08/20,Goa,13099
21/08/20,Gujarat,83107
21/08/20,Haryana,50926
21/08/20,Himachal Pradesh,4538
21/08/20,Jammu and Kashmir,30717
21/08/20,Jharkhand,26753
21/08/20,Karnataka,256975
21/08/20,Kerala,52199
21/08/20,Ladakh,2077
21/08/20,Madhya Pradesh,49493
21/08/20,Maharashtra,643289
21/08/20,Manipur,4925
21/08/20,Meghalaya,1661
21/08/20,Mizoram,895
21/08/20,Nagaland,3583
21/08/20,Odisha,70020
21/08/20,Puducherry,9292
21/08/20,Punjab,37824
21/08/20,Rajasthan,66619
21/08/20,Sikkim,1290
21/08/20,Tamil Nadu,361435
21/08/20,Telengana,99391
21/08/20,Tripura,8091
21/08/20,Uttarakhand,13636
21/08/20,Uttar Pradesh,172334
21/08/20,West Bengal,129119
22/08/20,Andaman and Nicobar Islands,2747
22/08/20,Andhra Pradesh,334940
22/08/20,Arunachal Pradesh,3126
22/08/20,Assam,87908
22/08/20,Bihar,117413
22/08/20,Chandigarh,2631
22/08/20,Chhattisgarh,19510
22/08/20,Dadra and Nagar Haveli and Daman and Diu,2082
22/08/20,Delhi,158604
22/08/20,Goa,13484
22/08/20,Gujarat,84311
22/08/20,Haryana,52129
22/08/20,Himachal Pradesh,4728
22/08/20,Jammu and Kashmir,31371
22/08/20,Jharkhand,28196
22/08/20,Karnataka,264546
22/08/20,Kerala,54182
22/08/20,Ladakh,2133
22/08/20,Madhya Pradesh,50640
22/08/20,Maharashtra,657450
22/08/20,Manipur,5049
22/08/20,Meghalaya,1718
22/08/20,Mizoram,903
22/08/20,Nagaland,3619
22/08/20,Odisha,72718
22/08/20,Puducherry,9594
22/08/20,Punjab,39327
22/08/20,Rajasthan,67954
22/08/20,Sikkim,1336
22/08/20,Tamil Nadu,367430
22/08/20,Telengana,101865
22/08/20,Tripura,8371
22/08/20,Uttarakhand,14083
22/08/20,Uttar Pradesh,177239
22/08/20,West Bengal,132364
23/08/20,Andaman and Nicobar Islands,2808
23/08/20,Andhra Pradesh,345216
23/08/20,Arunachal Pradesh,3223
23/08/20,Assam,89468
23/08/20,Bihar,119529
23/08/20,Chandigarh,2776
23/08/20,Chhattisgarh,20078
23/08/20,Dadra and Nagar Haveli and Daman and Diu,2120
23/08/20,Delhi,160016
23/08/20,Goa,13790
23/08/20,Gujarat,85523
23/08/20,Haryana,53290
23/08/20,Himachal Pradesh,4895
23/08/20,Jammu and Kashmir,31981
23/08/20,Jharkhand,28571
23/08/20,Karnataka,271876
23/08/20,Kerala,56354
23/08/20,Ladakh,2210
23/08/20,Madhya Pradesh,51866
23/08/20,Maharashtra,671942
23/08/20,Manipur,5132
23/08/20,Meghalaya,1811
23/08/20,Mizoram,917
23/08/20,Nagaland,3635
23/08/20,Odisha,75537
23/08/20,Puducherry,10112
23/08/20,Punjab,40643
23/08/20,Rajasthan,69264
23/08/20,Sikkim,1381
23/08/20,Tamil Nadu,373410
23/08/20,Telengana,104249
23/08/20,Tripura,8702
23/08/20,Uttarakhand,14566
23/08/20,Uttar Pradesh,182453
23/08/20,West Bengal,135596
24/08/20,Andaman and Nicobar Islands,2860
24/08/20,Andhra Pradesh,353111
24/08/20,Arunachal Pradesh,3263
24/08/20,Assam,90740
24/08/20,Bihar,121947
24/08/20,Chandigarh,2918
24/08/20,Chhattisgarh,20918
24/08/20,Dadra and Nagar Haveli and Daman and Diu,2161
24/08/20,Delhi,161466
24/08/20,Goa,13999
24/08/20,Gujarat,86624
24/08/20,Haryana,54386
24/08/20,Himachal Pradesh,5001
24/08/20,Jammu and Kashmir,32647
24/08/20,Jharkhand,29677
24/08/20,Karnataka,277814
24/08/20,Kerala,58262
24/08/20,Ladakh,2279
24/08/20,Madhya Pradesh,53129
24/08/20,Maharashtra,682383
24/08/20,Manipur,5246
24/08/20,Meghalaya,1917
24/08/20,Mizoram,918
24/08/20,Nagaland,3686
24/08/20,Odisha,78530
24/08/20,Puducherry,10522
24/08/20,Punjab,41779
24/08/20,Rajasthan,70609
24/08/20,Sikkim,1403
24/08/20,Tamil Nadu,379385
24/08/20,Telengana,106091
24/08/20,Tripura,8902
24/08/20,Uttarakhand,15124
24/08/20,Uttar Pradesh,187781
24/08/20,West Bengal,138870
25/08/20,Andaman and Nicobar Islands,2904
25/08/20,Andhra Pradesh,361712
25/08/20,Arunachal Pradesh,3312
25/08/20,Assam,92619
25/08/20,Bihar,123198
25/08/20,Chandigarh,3035
25/08/20,Chhattisgarh,22054
25/08/20,Dadra and Nagar Haveli and Daman and Diu,2181
25/08/20,Delhi,162527
25/08/20,Goa,14138
25/08/20,Gujarat,87691
25/08/20,Haryana,55460
25/08/20,Himachal Pradesh,5101
25/08/20,Jammu and Kashmir,33075
25/08/20,Jharkhand,31005
25/08/20,Karnataka,283665
25/08/20,Kerala,59504
25/08/20,Ladakh,2330
25/08/20,Madhya Pradesh,54421
25/08/20,Maharashtra,693398
25/08/20,Manipur,5362
25/08/20,Meghalaya,1976
25/08/20,Mizoram,953
25/08/20,Nagaland,3714
25/08/20,Odisha,81479
25/08/20,Puducherry,10859
25/08/20,Punjab,43284
25/08/20,Rajasthan,71955
25/08/20,Sikkim,1446
25/08/20,Tamil Nadu,385352
25/08/20,Telengana,108670
25/08/20,Tripura,9195
25/08/20,Uttarakhand,15529
25/08/20,Uttar Pradesh,192382
25/08/20,West Bengal,141837
26/08/20,Andaman and Nicobar Islands,2945
26/08/20,Andhra Pradesh,371639
26/08/20,Arunachal Pradesh,3412
26/08/20,Assam,94592
26/08/20,Bihar,124536
26/08/20,Chandigarh,3209
26/08/20,Chhattisgarh,23341
26/08/20,Dadra and Nagar Haveli and Daman and Diu,2203
26/08/20,Delhi,164071
26/08/20,Goa,14530
26/08/20,Gujarat,88805
26/08/20,Haryana,56608
26/08/20,Himachal Pradesh,5154
26/08/20,Jammu and Kashmir,33776
26/08/20,Jharkhand,31973
26/08/20,Karnataka,291826
26/08/20,Kerala,61879
26/08/20,Ladakh,2420
26/08/20,Madhya Pradesh,55800
26/08/20,Maharashtra,703823
26/08/20,Manipur,5444
26/08/20,Meghalaya,2018
26/08/20,Mizoram,967
26/08/20,Nagaland,3752
26/08/20,Odisha,84231
26/08/20,Puducherry,11426
26/08/20,Punjab,44577
26/08/20,Rajasthan,73325
26/08/20,Sikkim,1475
26/08/20,Tamil Nadu,391303
26/08/20,Telengana,111688
26/08/20,Tripura,9523
26/08/20,Uttarakhand,16014
26/08/20,Uttar Pradesh,197388
26/08/20,West Bengal,144801
27/08/20,Andaman and Nicobar Islands,2985
27/08/20,Andhra Pradesh,382469
27/08/20,Arunachal Pradesh,3555
27/08/20,Assam,96771
27/08/20,Bihar,126714
27/08/20,Chandigarh,3376
27/08/20,Chhattisgarh,24550
27/08/20,Dadra and Nagar Haveli and Daman and Diu,2228
27/08/20,Delhi,165764
27/08/20,Goa,15027
27/08/20,Gujarat,89994
27/08/20,Haryana,58005
27/08/20,Himachal Pradesh,5321
27/08/20,Jammu and Kashmir,34480
27/08/20,Jharkhand,33046
27/08/20,Karnataka,300406
27/08/20,Kerala,64355
27/08/20,Ladakh,2451
27/08/20,Madhya Pradesh,56864
27/08/20,Maharashtra,718711
27/08/20,Manipur,5585
27/08/20,Meghalaya,2050
27/08/20,Mizoram,967
27/08/20,Nagaland,3778
27/08/20,Odisha,87602
27/08/20,Puducherry,11930
27/08/20,Punjab,46090
27/08/20,Rajasthan,74670
27/08/20,Sikkim,1486
27/08/20,Tamil Nadu,397261
27/08/20,Telengana,114483
27/08/20,Tripura,9908
27/08/20,Uttarakhand,16549
27/08/20,Uttar Pradesh,203028
27/08/20,West Bengal,147775
